NOTAS:;"(1) Os acessos M2M Especial são os dispositivos em operação utilizados em sistemas de comunicação máquina a máquina que, sem intervenção humana, utilizam redes de telecomunicações para transmitir dados a aplicações remotas com o objetivo de monitorar, medir e controlar o próprio dispositivo, o ambiente ao seu redor ou sistemas de dados a ele conectados por meio dessas redes, conforme estabelecido no Decreto 8.234/2014;";;;;;;;
;(2) Os acessos M2M Padrão são os dispositivos máquina a máquina em operação que não se enquadram na definição de M2M Especial.;;;;;;;
;;;;;;;;
OI MOVEL S.A.;5,42E+12;OI;Norte;68;AC;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Norte;69;RO;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;11;SP;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;12;SP;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;13;SP;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;14;SP;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;15;SP;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;16;SP;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;17;SP;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;18;SP;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;19;SP;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;11;SP;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;12;SP;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;13;SP;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;14;SP;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;15;SP;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;16;SP;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;17;SP;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;18;SP;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;19;SP;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;21;RJ;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;22;RJ;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;24;RJ;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;27;ES;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;28;ES;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;31;MG;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;32;MG;CDMA;;0
